"GEOID","year","County","Geography","variable","Variable_Description","estimate","moe"
"3605500000",2017,"Monroe","County subdivisions not defined","B19013H_001","White (Non-Hispanic)",NA,NA
"3605500000",2017,"Monroe","County subdivisions not defined","B19013I_001","Hispanic or Latino (Any Race)",NA,NA
"3605508246",2017,"Monroe","Brighton town","B19013B_001","Black (Non-Hispanic)",63279,13329
"3605508246",2017,"Monroe","Brighton town","B19013C_001","Native American (Non-Hispanic)",NA,NA
"3605508246",2017,"Monroe","Brighton town","B19013D_001","Asian (Non-Hispanic)",50057,14009
"3605508246",2017,"Monroe","Brighton town","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"3605508246",2017,"Monroe","Brighton town","B19013F_001","Other (Non-Hispanic)",58333,51565
"3605508246",2017,"Monroe","Brighton town","B19013G_001","Two or More Races (Non-Hispanic)",NA,NA
"3605508246",2017,"Monroe","Brighton town","B19013H_001","White (Non-Hispanic)",73010,4140
"3605508246",2017,"Monroe","Brighton town","B19013I_001","Hispanic or Latino (Any Race)",78352,20107
"3605515462",2017,"Monroe","Chili town","B19013B_001","Black (Non-Hispanic)",60547,13570
"3605515462",2017,"Monroe","Chili town","B19013C_001","Native American (Non-Hispanic)",NA,NA
"3605515462",2017,"Monroe","Chili town","B19013D_001","Asian (Non-Hispanic)",98611,41720
"3605515462",2017,"Monroe","Chili town","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"3605515462",2017,"Monroe","Chili town","B19013F_001","Other (Non-Hispanic)",NA,NA
"3605515462",2017,"Monroe","Chili town","B19013G_001","Two or More Races (Non-Hispanic)",NA,NA
"3605515462",2017,"Monroe","Chili town","B19013H_001","White (Non-Hispanic)",69146,3141
"3605515462",2017,"Monroe","Chili town","B19013I_001","Hispanic or Latino (Any Race)",53594,24064
"3605515957",2017,"Monroe","Clarkson town","B19013B_001","Black (Non-Hispanic)",NA,NA
"3605515957",2017,"Monroe","Clarkson town","B19013C_001","Native American (Non-Hispanic)",NA,NA
