"GEOID","year","County","Geography","variable","Variable_Description","estimate","moe"
"36099",2019,"Seneca","NA County","B25003I_Homeownership","Hispanic or Latino (Any Race)",39.7683397683398,19.3050193050193
"36099",2019,"Seneca","NA County","B25003D_Homeownership","Asian (Non-Hispanic)",43.0769230769231,26.1538461538462
"36099",2019,"Seneca","NA County","B25003C_Homeownership","Native American (Non-Hispanic)",34.1463414634146,21.9512195121951
"36099",2019,"Seneca","NA County","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"36099",2019,"Seneca","NA County","B25003F_Homeownership","Other (Non-Hispanic)",17.7215189873418,17.7215189873418
"36099",2019,"Seneca","NA County","B25003G_Homeownership","Two or More Races (Non-Hispanic)",28.169014084507,16.1971830985916
"36069",2019,"Ontario","NA County","B25003H_Homeownership","White (Non-Hispanic)",76.2396397259618,1.27437359267954
"36069",2019,"Ontario","NA County","B25003B_Homeownership","Black (Non-Hispanic)",15.52734375,8.984375
"36069",2019,"Ontario","NA County","B25003I_Homeownership","Hispanic or Latino (Any Race)",40.5673758865248,10.4964539007092
"36069",2019,"Ontario","NA County","B25003D_Homeownership","Asian (Non-Hispanic)",71.1475409836066,30.4918032786885
"36069",2019,"Ontario","NA County","B25003C_Homeownership","Native American (Non-Hispanic)",28.3870967741935,23.2258064516129
"36069",2019,"Ontario","NA County","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,121.739130434783
"36069",2019,"Ontario","NA County","B25003F_Homeownership","Other (Non-Hispanic)",35.9454855195911,17.5468483816014
"36069",2019,"Ontario","NA County","B25003G_Homeownership","Two or More Races (Non-Hispanic)",71.3178294573643,23.6434108527132
"36073",2019,"Orleans","NA County","B25003H_Homeownership","White (Non-Hispanic)",77.8720326165582,2.4330900243309
"36073",2019,"Orleans","NA County","B25003B_Homeownership","Black (Non-Hispanic)",49.005424954792,16.8173598553345
"36073",2019,"Orleans","NA County","B25003I_Homeownership","Hispanic or Latino (Any Race)",39.8260869565217,17.5652173913043
"36073",2019,"Orleans","NA County","B25003D_Homeownership","Asian (Non-Hispanic)",44.6153846153846,30.7692307692308
"36073",2019,"Orleans","NA County","B25003C_Homeownership","Native American (Non-Hispanic)",79.0697674418605,48.8372093023256
"36073",2019,"Orleans","NA County","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
